dateID,locationID,contentID,NumberNegativeNews,NumberPositiveNews,totalQuantity
1389,20622,7549,1,0,1
1389,4601,7550,1,0,1
1389,282,7551,0,1,1
1389,18798,7552,1,0,1
1389,20982,7553,1,0,1
1389,12832,7554,1,0,1
1389,11735,7555,0,1,1
1389,1272,7556,1,0,1
1389,23771,7557,1,0,1
1389,21503,7558,1,0,1
1389,18239,7559,0,1,1
1389,7542,7560,1,0,1
1389,11868,7561,1,0,1
1389,7733,7562,1,0,1
1389,11166,7563,1,0,1
1389,25158,7564,1,0,1
1389,313,7565,1,0,1
1389,25747,7566,1,0,1
1389,17312,7567,1,0,1
1389,191,7568,0,1,1
1389,2342,7569,1,0,1
1389,23623,7570,1,0,1
1389,19029,7571,1,0,1
1389,27186,7572,0,1,1
1389,230,7573,1,0,1
1389,6344,7574,1,0,1
1389,15085,7575,0,1,1
1389,1645,7576,1,0,1
1389,7471,7577,1,0,1
1389,18068,7578,1,0,1
1389,27304,7579,1,0,1
1389,25878,7580,1,0,1
1389,18601,7581,1,0,1
1389,10175,7582,0,1,1
1389,1548,7583,1,0,1
1389,21589,7584,0,1,1
1390,18616,7585,0,1,1
1390,19378,7586,0,1,1
1390,787,7587,1,0,1
1390,23449,7588,0,1,1
1390,25596,7589,0,1,1
1390,11074,7590,0,1,1
1390,9432,7591,1,0,1
1390,14573,7592,1,0,1
1390,11526,7593,1,0,1
1390,27166,7594,1,0,1
1390,10307,7595,0,1,1
1390,3805,7596,1,0,1
1390,26993,7597,0,1,1
1390,9713,7598,1,0,1
1390,26471,7599,1,0,1
1390,10670,7600,1,0,1
1390,18858,7601,1,0,1
1390,9292,7602,1,0,1
1390,24829,7603,1,0,1
1390,25297,7604,1,0,1
1390,10993,7605,0,1,1
1390,14257,7606,1,0,1
1390,4850,7607,1,0,1
1390,14857,7608,1,0,1
1390,14831,7609,1,0,1
1390,19495,7610,1,0,1
1390,11883,7611,1,0,1
1390,5023,7612,1,0,1
1390,415,7613,1,0,1
1390,22075,7614,1,0,1
1391,16418,7615,1,0,1
1391,249,7616,1,0,1
1391,1560,7617,1,0,1
1391,9430,7618,1,0,1
1391,14224,7619,1,0,1
1391,9493,7620,1,0,1
1391,25875,7621,1,0,1
1391,25474,7622,0,1,1
1391,15956,7623,1,0,1
1391,102,7624,1,0,1
1391,27823,7625,1,0,1
1391,20442,7626,0,1,1
1391,14118,7627,1,0,1
1391,15989,7628,1,0,1
1391,22660,7629,1,0,1
1391,3464,7630,1,0,1
1391,27728,7631,0,1,1
1391,14239,7632,1,0,1
1391,6096,7633,0,1,1
1391,11874,7634,1,0,1
1391,6962,7635,1,0,1
1391,18632,7636,0,1,1
1391,3606,7637,1,0,1
1391,5874,7638,1,0,1
1391,6122,7639,1,0,1
1391,5774,7640,1,0,1
1391,22335,7641,1,0,1
1391,20644,7642,1,0,1
1391,27449,7643,1,0,1
1391,13448,7644,1,0,1
1391,9637,7645,1,0,1
1391,1116,7646,1,0,1
1391,9291,7647,1,0,1
1391,14504,7648,1,0,1
1391,237,7649,1,0,1
1391,15540,7650,1,0,1
1392,8188,7651,1,0,1
1392,17996,7652,0,1,1
1392,26616,7653,1,0,1
1392,24937,7654,1,0,1
1392,10078,7655,1,0,1
1392,8711,7656,1,0,1
1392,18325,7657,1,0,1
1392,16856,7658,1,0,1
1392,3661,7659,1,0,1
1392,14572,7660,0,1,1
1392,1717,7661,1,0,1
1392,9472,7662,0,1,1
1392,21603,7663,1,0,1
1392,11214,7664,1,0,1
1392,10082,7665,1,0,1
1392,3451,7666,1,0,1
1392,14698,7667,1,0,1
1392,12564,7668,1,0,1
1392,15607,7669,1,0,1
1392,25741,7670,1,0,1
1392,7587,7671,1,0,1
1392,8559,7672,1,0,1
1392,142,7673,1,0,1
1392,2114,7674,1,0,1
1392,13820,7675,1,0,1
1392,13849,7676,0,1,1
1392,17108,7677,1,0,1
1392,7562,7678,1,0,1
1392,27875,7679,0,1,1
1392,3526,7680,1,0,1
1392,12174,7681,1,0,1
1393,12650,7682,0,1,1
1393,10807,7683,0,1,1
1393,11511,7684,0,1,1
1393,26042,7685,1,0,1
1393,18669,7686,1,0,1
1393,1653,7687,0,1,1
1393,8763,7688,0,1,1
1393,21321,7689,1,0,1
1393,25553,7690,0,1,1
1393,19704,7691,0,1,1
1393,2583,7692,1,0,1
1393,7760,7693,1,0,1
1393,1545,7694,1,0,1
1393,3572,7695,1,0,1
1393,16646,7696,1,0,1
1393,2657,7697,0,1,1
1393,11995,7698,1,0,1
1393,22863,7699,1,0,1
1393,22866,7700,1,0,1
1393,21756,7701,0,1,1
1393,2629,7702,1,0,1
1393,1385,7703,1,0,1
1393,10288,7704,1,0,1
1393,21510,7705,1,0,1
1393,20080,7706,1,0,1
1393,14099,7707,1,0,1
1394,24166,7708,0,1,1
1394,6964,7709,1,0,1
1394,16380,7710,1,0,1
1394,2563,7711,1,0,1
1394,16211,7712,1,0,1
1394,26432,7713,0,1,1
1394,7945,7714,1,0,1
1394,10165,7715,0,1,1
1394,3278,7716,1,0,1
1394,6814,7717,1,0,1
1394,1722,7718,0,1,1
1395,13746,7719,1,0,1
1395,15214,7720,1,0,1
1395,6922,7721,1,0,1
1395,24586,7722,1,0,1
1395,1208,7723,1,0,1
1395,1635,7724,0,1,1
1396,22347,7725,0,1,1
1396,27924,7726,1,0,1
1396,3798,7727,0,1,1
1396,4149,7728,1,0,1
1396,5165,7729,0,1,1
1396,6153,7730,1,0,1
1396,13132,7731,1,0,1
1396,6092,7732,0,1,1
1396,19452,7733,1,0,1
1396,21453,7734,1,0,1
1396,17696,7735,1,0,1
1396,13169,7736,1,0,1
1396,2616,7737,1,0,1
1396,9707,7738,1,0,1
1396,16871,7739,1,0,1
1396,8973,7740,1,0,1
1396,11953,7741,1,0,1
1396,21370,7742,1,0,1
1396,16034,7743,1,0,1
1396,27641,7744,1,0,1
1396,10627,7745,1,0,1
1396,19635,7746,1,0,1
1396,14503,7747,0,1,1
1396,15156,7748,1,0,1
1396,16799,7749,1,0,1
1396,23671,7750,1,0,1
1396,1094,7751,1,0,1
1396,351,7752,1,0,1
1396,21343,7753,1,0,1
1396,24945,7754,1,0,1
1396,16644,7755,1,0,1
1396,1299,7756,1,0,1
1397,13531,7757,1,0,1
1397,21065,7758,1,0,1
1397,10876,7759,1,0,1
1397,3699,7760,0,1,1
1397,7222,7761,0,1,1
1397,588,7762,1,0,1
1397,8042,7763,1,0,1
1397,21549,7764,1,0,1
1397,7873,7765,1,0,1
1397,5831,7766,0,1,1
1397,15281,7767,1,0,1
1397,25717,7768,1,0,1
1397,1971,7769,0,1,1
1397,19361,7770,1,0,1
1397,4022,7771,0,1,1
1397,15527,7772,1,0,1
1397,26158,7773,1,0,1
1397,21396,7774,1,0,1
1397,17869,7775,0,1,1
1397,24967,7776,0,1,1
1397,20666,7777,1,0,1
1397,6276,7778,1,0,1
1397,2449,7779,0,1,1
1397,21532,7780,0,1,1
1397,11498,7781,1,0,1
1397,26222,7782,0,1,1
1397,19063,7783,1,0,1
1397,28126,7784,0,1,1
1397,5059,7785,1,0,1
1397,2834,7786,1,0,1
1398,15085,7787,0,1,1
1398,13865,7788,1,0,1
1398,4982,7789,1,0,1
1398,13256,7790,1,0,1
1398,24708,7791,0,1,1
1398,9663,7792,1,0,1
1398,14391,7793,1,0,1
1398,8240,7794,1,0,1
1398,7057,7795,1,0,1
1398,11357,7796,1,0,1
1398,26261,7797,0,1,1
1398,6354,7798,1,0,1
1398,13300,7799,1,0,1
1398,23367,7800,1,0,1
1398,12716,7801,1,0,1
1398,4094,7802,1,0,1
1398,10076,7803,1,0,1
1398,21840,7804,0,1,1
1398,742,7805,1,0,1
1398,12584,7806,1,0,1
1398,6294,7807,0,1,1
1398,11289,7808,0,1,1
1398,11640,7809,1,0,1
1399,22403,7810,1,0,1
1399,6666,7811,1,0,1
1399,11513,7812,0,1,1
1399,5352,7813,1,0,1
1399,1900,7814,1,0,1
1399,4095,7815,1,0,1
1399,20144,7816,1,0,1
1399,22998,7817,1,0,1
1399,10643,7818,1,0,1
1399,6016,7819,0,1,1
1399,22196,7820,1,0,1
1399,10995,7821,1,0,1
1399,5653,7822,1,0,1
1399,14710,7823,0,1,1
1399,22366,7824,1,0,1
1399,27642,7825,1,0,1
1399,491,7826,1,0,1
1399,21041,7827,1,0,1
1399,26087,7828,0,1,1
1399,19024,7829,1,0,1
1399,12504,7830,0,1,1
1399,21479,7831,0,1,1
1399,4414,7832,0,1,1
1399,8538,7833,1,0,1
1399,25435,7834,1,0,1
1399,5519,7835,0,1,1
1399,26456,7836,1,0,1
1399,19988,7837,1,0,1
1399,3448,7838,1,0,1
1399,3389,7839,1,0,1
1399,13962,7840,1,0,1
1400,3691,7841,0,1,1
1400,8604,7842,1,0,1
1400,3054,7843,1,0,1
1400,23395,7844,0,1,1
1400,243,7845,1,0,1
1400,2176,7846,1,0,1
1400,17193,7847,1,0,1
1400,21686,7848,0,1,1
1400,5726,7849,1,0,1
1400,23698,7850,1,0,1
1400,1842,7851,1,0,1
1400,22728,7852,1,0,1
1400,9269,7853,1,0,1
1400,4874,7854,1,0,1
1400,27551,7855,1,0,1
1400,19281,7856,0,1,1
1400,19797,7857,1,0,1
1400,22351,7858,1,0,1
1400,112,7859,1,0,1
1400,27787,7860,1,0,1
1400,26098,7861,1,0,1
1400,12391,7862,1,0,1
1400,961,7863,1,0,1
1400,762,7864,1,0,1
1401,27847,7865,1,0,1
1401,26618,7866,0,1,1
1401,28051,7867,1,0,1
1401,6059,7868,1,0,1
1401,9034,7869,1,0,1
1401,26007,7870,1,0,1
1401,27624,7871,1,0,1
1401,27378,7872,1,0,1
1401,9808,7873,1,0,1
1401,20659,7874,1,0,1
1401,1218,7875,1,0,1
1401,6960,7876,1,0,1
1401,11857,7877,1,0,1
1402,2775,7878,0,1,1
1402,9079,7879,1,0,1
1402,4184,7880,1,0,1
1402,20100,7881,1,0,1
1402,13118,7882,1,0,1
1402,20676,7883,1,0,1
1402,2899,7884,1,0,1
1402,13319,7885,1,0,1
1402,13867,7886,0,1,1
1402,19321,7887,1,0,1
1402,3732,7888,0,1,1
1402,14720,7889,1,0,1
1403,18178,7890,1,0,1
1403,2999,7891,1,0,1
1403,11779,7892,0,1,1
1403,5028,7893,0,1,1
1403,19192,7894,1,0,1
1403,21946,7895,1,0,1
1403,27425,7896,0,1,1
1403,870,7897,1,0,1
1403,25621,7898,1,0,1
1403,5411,7899,0,1,1
1403,14722,7900,1,0,1
1403,3474,7901,0,1,1
1403,10287,7902,0,1,1
1403,18203,7903,1,0,1
1403,12707,7904,1,0,1
1403,5023,7905,1,0,1
1403,1861,7906,1,0,1
1403,21528,7907,1,0,1
1404,19783,7908,1,0,1
1404,22424,7909,1,0,1
1404,19763,7910,1,0,1
1404,19881,7911,0,1,1
1404,17508,7912,0,1,1
1404,1921,7913,1,0,1
1404,11361,7914,1,0,1
1404,5590,7915,1,0,1
1404,9781,7916,1,0,1
1404,12889,7917,1,0,1
1404,9152,7918,1,0,1
1404,17397,7919,0,1,1
1404,23686,7920,1,0,1
1404,19457,7921,1,0,1
1404,12575,7922,1,0,1
1404,23832,7923,0,1,1
1404,11621,7924,1,0,1
1404,8025,7925,1,0,1
1404,16798,7926,1,0,1
1404,22144,7927,1,0,1
1404,2270,7928,1,0,1
1404,9743,7929,0,1,1
1404,12758,7930,1,0,1
1404,14096,7931,0,1,1
1404,18504,7932,0,1,1
1404,3410,7933,1,0,1
1404,19668,7934,1,0,1
1404,1958,7935,1,0,1
1404,22459,7936,0,1,1
1404,13953,7937,0,1,1
1404,13052,7938,1,0,1
1404,9847,7939,1,0,1
1404,6292,7940,1,0,1
1404,27792,7941,1,0,1
1404,15969,7942,0,1,1
1404,16464,7943,1,0,1
1405,15798,7944,0,1,1
1405,695,7945,1,0,1
1405,11890,7946,1,0,1
1405,28067,7947,0,1,1
1405,8600,7948,1,0,1
1405,23909,7949,1,0,1
1405,12296,7950,1,0,1
1405,21171,7951,1,0,1
1405,25446,7952,1,0,1
1405,25931,7953,0,1,1
1405,19122,7954,1,0,1
1405,18167,7955,1,0,1
1405,22379,7956,1,0,1
1405,7103,7957,0,1,1
1405,2727,7958,1,0,1
1405,25928,7959,0,1,1
1405,18280,7960,1,0,1
1405,15070,7961,0,1,1
1405,8831,7962,0,1,1
1405,5622,7963,1,0,1
1405,12808,7964,1,0,1
1405,12862,7965,0,1,1
1405,3751,7966,1,0,1
1405,14317,7967,0,1,1
1405,17835,7968,1,0,1
1405,7253,7969,1,0,1
1405,22796,7970,1,0,1
1405,18908,7971,1,0,1
1405,24748,7972,0,1,1
1406,13110,7973,1,0,1
1406,14611,7974,0,1,1
1406,7527,7975,0,1,1
1406,8807,7976,0,1,1
1406,11304,7977,1,0,1
1406,10391,7978,1,0,1
1406,24118,7979,1,0,1
1406,13388,7980,1,0,1
1406,9594,7981,1,0,1
1406,21104,7982,1,0,1
1406,13964,7983,1,0,1
1406,22021,7984,1,0,1
1406,11136,7985,1,0,1
1406,6628,7986,1,0,1
1406,23502,7987,0,1,1
1406,853,7988,0,1,1
1406,18326,7989,1,0,1
1406,11663,7990,0,1,1
1406,9376,7991,0,1,1
1406,26957,7992,1,0,1
1406,24036,7993,0,1,1
1406,22929,7994,1,0,1
1406,26310,7995,1,0,1
1406,17124,7996,0,1,1
1406,24186,7997,1,0,1
1406,15545,7998,1,0,1
1406,21037,7999,1,0,1
1406,20436,8000,0,1,1
1406,12226,8001,1,0,1
1406,12618,8002,0,1,1
1406,16362,8003,1,0,1
1406,10894,8004,0,1,1
1406,24449,8005,1,0,1
1406,15963,8006,1,0,1
1406,21145,8007,0,1,1
1407,27101,8008,1,0,1
1407,13394,8009,1,0,1
1407,6441,8010,0,1,1
1407,7640,8011,1,0,1
1407,25539,8012,1,0,1
1407,611,8013,0,1,1
1407,24906,8014,1,0,1
1407,3888,8015,1,0,1
1407,11902,8016,1,0,1
1407,8291,8017,1,0,1
1407,25231,8018,0,1,1
1407,10806,8019,0,1,1
1407,363,8020,1,0,1
1407,7235,8021,1,0,1
1407,26556,8022,1,0,1
1407,14677,8023,1,0,1
1407,25954,8024,0,1,1
1407,14185,8025,0,1,1
1407,4695,8026,1,0,1
1407,1228,8027,0,1,1
1407,6607,8028,1,0,1
1407,19655,8029,1,0,1
1407,6180,8030,0,1,1
1407,13614,8031,1,0,1
1407,22679,8032,0,1,1
1407,20426,8033,1,0,1
1407,9634,8034,1,0,1
1407,12176,8035,1,0,1
1407,23392,8036,1,0,1
1407,9017,8037,0,1,1
1407,24644,8038,1,0,1
1407,18468,8039,0,1,1
1407,11314,8040,1,0,1
1407,26115,8041,1,0,1
1407,11759,8042,1,0,1
1407,482,8043,0,1,1
1407,11030,8044,1,0,1
1407,17333,8045,1,0,1
1407,1478,8046,1,0,1
1407,3454,8047,1,0,1
1408,1179,8048,1,0,1
1408,10299,8049,0,1,1
1408,20458,8050,0,1,1
1408,5348,8051,0,1,1
1408,13798,8052,1,0,1
1408,9733,8053,1,0,1
1408,22588,8054,1,0,1
1408,23070,8055,1,0,1
1408,5497,8056,0,1,1
1408,21107,8057,1,0,1
1408,11361,8058,1,0,1
1408,23933,8059,1,0,1
1408,21076,8060,1,0,1
1408,1164,8061,1,0,1
1408,461,8062,1,0,1
1409,12545,8063,1,0,1
1409,11330,8064,1,0,1
1409,15948,8065,1,0,1
1409,20171,8066,0,1,1
1409,1946,8067,1,0,1
1409,16832,8068,1,0,1
1409,24854,8069,0,1,1
1409,22723,8070,0,1,1
1409,3080,8071,1,0,1
1409,9402,8072,1,0,1
1409,12104,8073,1,0,1
1409,15423,8074,0,1,1
1409,16903,8075,1,0,1
1409,11279,8076,1,0,1
1410,26688,8077,1,0,1
1410,2963,8078,1,0,1
1410,14002,8079,0,1,1
1410,25125,8080,0,1,1
1410,9401,8081,1,0,1
1410,3088,8082,0,1,1
1410,18690,8083,1,0,1
1410,22180,8084,1,0,1
1410,25456,8085,1,0,1
1410,11330,8086,0,1,1
1410,9696,8087,1,0,1
1410,11641,8088,1,0,1
1410,2358,8089,0,1,1
1410,24677,8090,0,1,1
1410,19709,8091,1,0,1
1410,17399,8092,1,0,1
1410,14702,8093,0,1,1
1410,2548,8094,1,0,1
1410,23656,8095,1,0,1
1410,10075,8096,1,0,1
1410,1618,8097,0,1,1
1410,26089,8098,1,0,1
1410,8983,8099,0,1,1
1410,4923,8100,1,0,1
1410,9184,8101,1,0,1
1410,24897,8102,1,0,1
1410,10988,8103,0,1,1
1410,13978,8104,0,1,1
1411,6011,8105,1,0,1
1411,16006,8106,1,0,1
1411,26259,8107,1,0,1
1411,2848,8108,1,0,1
1411,12635,8109,0,1,1
1411,21663,8110,1,0,1
1411,7582,8111,1,0,1
1411,7805,8112,1,0,1
1411,25360,8113,0,1,1
1411,22547,8114,1,0,1
1411,15366,8115,1,0,1
1411,18885,8116,1,0,1
1411,24241,8117,0,1,1
1411,15723,8118,1,0,1
1411,23125,8119,1,0,1
1411,8015,8120,1,0,1
1411,23791,8121,0,1,1
1411,15414,8122,1,0,1
1411,594,8123,0,1,1
1411,15063,8124,1,0,1
1411,799,8125,0,1,1
1411,26711,8126,0,1,1
1411,26783,8127,1,0,1
1411,24680,8128,1,0,1
1411,13965,8129,0,1,1
1411,19424,8130,1,0,1
1411,27514,8131,1,0,1
1411,10399,8132,0,1,1
1411,18355,8133,1,0,1
1411,26493,8134,1,0,1
1411,6257,8135,1,0,1
1411,8526,8136,1,0,1
1411,19370,8137,1,0,1
1411,19004,8138,1,0,1
1412,3604,8139,1,0,1
1412,22254,8140,0,1,1
1412,22199,8141,1,0,1
1412,1711,8142,1,0,1
1412,14475,8143,1,0,1
1412,17491,8144,1,0,1
1412,28113,8145,1,0,1
1412,25596,8146,1,0,1
1412,26778,8147,1,0,1
1412,11263,8148,0,1,1
1412,15187,8149,0,1,1
1412,4449,8150,1,0,1
1412,26046,8151,1,0,1
1412,15642,8152,0,1,1
1412,22769,8153,1,0,1
1412,5470,8154,1,0,1
1412,18415,8155,1,0,1
1412,9566,8156,0,1,1
1412,14254,8157,1,0,1
1412,17361,8158,1,0,1
1412,22244,8159,1,0,1
1412,14554,8160,0,1,1
1412,16,8161,1,0,1
1412,2841,8162,1,0,1
1412,12656,8163,1,0,1
1412,1013,8164,0,1,1
1412,2142,8165,1,0,1
1412,6217,8166,1,0,1
1412,23398,8167,1,0,1
1412,13264,8168,1,0,1
1412,15854,8169,0,1,1
1412,14749,8170,1,0,1
1412,16726,8171,1,0,1
1413,1959,8172,0,1,1
1413,17511,8173,1,0,1
1413,21127,8174,1,0,1
1413,17153,8175,0,1,1
1413,5351,8176,0,1,1
1413,3308,8177,1,0,1
1413,15981,8178,1,0,1
1413,18998,8179,0,1,1
1413,25808,8180,1,0,1
1413,24875,8181,1,0,1
1413,17939,8182,1,0,1
1413,27803,8183,1,0,1
1413,11299,8184,1,0,1
1413,11263,8185,1,0,1
1413,5586,8186,1,0,1
1413,19565,8187,1,0,1
1413,21419,8188,1,0,1
1413,24571,8189,0,1,1
1413,18216,8190,1,0,1
1413,16101,8191,1,0,1
1413,16218,8192,0,1,1
1413,27162,8193,1,0,1
1413,11727,8194,1,0,1
1413,22222,8195,0,1,1
1413,11257,8196,1,0,1
1413,17905,8197,0,1,1
1413,24015,8198,1,0,1
1413,19831,8199,1,0,1
1413,4483,8200,1,0,1
1413,10671,8201,1,0,1
1413,16419,8202,0,1,1
1413,25501,8203,1,0,1
1413,25333,8204,1,0,1
1413,27160,8205,0,1,1
1413,4648,8206,1,0,1
1413,15024,8207,1,0,1
1413,12639,8208,1,0,1
1413,13725,8209,1,0,1
1413,26054,8210,1,0,1
1414,12685,8211,0,1,1
1414,1644,8212,1,0,1
1414,1146,8213,1,0,1
1414,309,8214,1,0,1
1414,8801,8215,1,0,1
1414,62,8216,1,0,1
1414,18140,8217,0,1,1
1414,3141,8218,1,0,1
1414,9845,8219,0,1,1
1414,18260,8220,1,0,1
1414,15825,8221,1,0,1
1414,16502,8222,1,0,1
1414,2106,8223,1,0,1
1414,15057,8224,0,1,1
1414,20933,8225,1,0,1
1414,9356,8226,1,0,1
1414,3489,8227,1,0,1
1414,15129,8228,1,0,1
1414,19480,8229,1,0,1
1414,21665,8230,0,1,1
1414,1691,8231,1,0,1
1414,10426,8232,1,0,1
1414,17938,8233,1,0,1
1414,8427,8234,1,0,1
1414,22944,8235,0,1,1
1414,7669,8236,1,0,1
1414,19016,8237,1,0,1
1414,4093,8238,1,0,1
1414,24397,8239,1,0,1
1414,28076,8240,1,0,1
1414,9805,8241,1,0,1
1414,11685,8242,1,0,1
1414,3028,8243,1,0,1
1415,21878,8244,1,0,1
1415,5072,8245,1,0,1
1415,97,8246,1,0,1
1415,19823,8247,1,0,1
1415,18361,8248,1,0,1
1415,21356,8249,1,0,1
1415,9959,8250,1,0,1
1415,22165,8251,0,1,1
1415,10604,8252,1,0,1
1415,18537,8253,1,0,1
1415,11004,8254,1,0,1
1415,1595,8255,1,0,1
1415,21427,8256,1,0,1
1415,6174,8257,1,0,1
1415,5116,8258,1,0,1
1415,21089,8259,1,0,1
1415,17123,8260,1,0,1
1415,16858,8261,0,1,1
1415,20730,8262,1,0,1
1415,26578,8263,1,0,1
1416,12038,8264,0,1,1
1416,19643,8265,1,0,1
1416,16589,8266,1,0,1
1416,17003,8267,1,0,1
1416,5937,8268,1,0,1
1416,20147,8269,1,0,1
1416,10033,8270,1,0,1
1416,12740,8271,1,0,1
1416,17942,8272,1,0,1
1416,19023,8273,1,0,1
1416,9704,8274,1,0,1
1416,9155,8275,1,0,1
1416,19817,8276,1,0,1
1416,10548,8277,1,0,1
1416,9390,8278,1,0,1
1416,14516,8279,1,0,1
1416,16910,8280,1,0,1
1416,18635,8281,1,0,1
1417,23190,8282,1,0,1
1417,26459,8283,0,1,1
1417,19242,8284,0,1,1
1417,26341,8285,1,0,1
1417,25023,8286,1,0,1
1417,14671,8287,1,0,1
1417,18753,8288,1,0,1
1417,1494,8289,1,0,1
1417,12187,8290,1,0,1
1417,7531,8291,1,0,1
1417,22353,8292,1,0,1
1417,6260,8293,0,1,1
1417,2464,8294,1,0,1
1417,26406,8295,1,0,1
1417,16897,8296,1,0,1
1417,12415,8297,1,0,1
1417,11372,8298,0,1,1
1417,14068,8299,0,1,1
1417,956,8300,1,0,1
1417,26238,8301,1,0,1
1417,15669,8302,1,0,1
1417,2174,8303,1,0,1
1417,25349,8304,0,1,1
1417,13926,8305,0,1,1
1417,11935,8306,0,1,1
1417,16885,8307,1,0,1
1417,128,8308,1,0,1
1417,2621,8309,1,0,1
1417,9083,8310,1,0,1
1417,12209,8311,1,0,1
1417,101,8312,1,0,1
1417,19077,8313,1,0,1
1417,7722,8314,1,0,1
1418,23779,8315,1,0,1
1418,22686,8316,0,1,1
1418,2931,8317,1,0,1
1418,25606,8318,0,1,1
1418,18051,8319,0,1,1
1418,18646,8320,1,0,1
1418,1319,8321,0,1,1
1418,24085,8322,0,1,1
1418,7984,8323,1,0,1
1418,27938,8324,1,0,1
1418,24882,8325,1,0,1
1418,2885,8326,1,0,1
1418,8241,8327,0,1,1
1418,11824,8328,1,0,1
1418,28255,8329,1,0,1
1418,10522,8330,0,1,1
1418,21196,8331,1,0,1
1418,9915,8332,1,0,1
1418,22774,8333,0,1,1
1418,18903,8334,1,0,1
1418,11991,8335,1,0,1
1418,20002,8336,0,1,1
1418,20276,8337,1,0,1
1418,12378,8338,1,0,1
1418,1017,8339,0,1,1
1418,16543,8340,1,0,1
1418,26503,8341,1,0,1
1419,22014,8342,0,1,1
1419,27883,8343,1,0,1
1419,16851,8344,0,1,1
1419,8897,8345,1,0,1
1419,22752,8346,1,0,1
1419,18701,8347,0,1,1
1419,3947,8348,0,1,1
1419,3431,8349,1,0,1
1419,2726,8350,1,0,1
1419,18898,8351,1,0,1
1419,772,8352,1,0,1
1419,27078,8353,1,0,1
1419,17059,8354,0,1,1
1419,20016,8355,1,0,1
1419,17078,8356,1,0,1
1419,26585,8357,1,0,1
1419,4461,8358,1,0,1
1419,5159,8359,1,0,1
1419,17364,8360,1,0,1
1419,20079,8361,1,0,1
1419,13637,8362,1,0,1
1419,110,8363,1,0,1
1419,3958,8364,1,0,1
1419,5995,8365,1,0,1
1419,9937,8366,1,0,1
1419,19058,8367,1,0,1
1419,2079,8368,0,1,1
1419,16835,8369,0,1,1
1419,12604,8370,1,0,1
1419,21553,8371,1,0,1
1419,4546,8372,1,0,1
1419,11517,8373,1,0,1
1419,8290,8374,1,0,1
1419,25268,8375,1,0,1
1419,16332,8376,1,0,1
1419,21208,8377,1,0,1
1419,27447,8378,0,1,1
1419,22913,8379,0,1,1
1420,1602,8380,0,1,1
1420,2834,8381,1,0,1
1420,2558,8382,1,0,1
1420,27755,8383,1,0,1
1420,4745,8384,1,0,1
1420,18521,8385,0,1,1
1420,25098,8386,1,0,1
1420,11329,8387,0,1,1
1420,2800,8388,1,0,1
1420,14127,8389,1,0,1
1420,1254,8390,1,0,1
1420,16611,8391,1,0,1
1420,3003,8392,1,0,1
1420,7080,8393,1,0,1
1420,5380,8394,1,0,1
1420,18928,8395,1,0,1
1420,28150,8396,1,0,1
1420,20555,8397,0,1,1
1420,21158,8398,0,1,1
1420,13024,8399,0,1,1
1420,17907,8400,1,0,1
1420,21971,8401,0,1,1
1420,21442,8402,1,0,1
1420,9978,8403,1,0,1
1420,21151,8404,1,0,1
1420,4146,8405,1,0,1
1420,5104,8406,1,0,1
1420,18669,8407,1,0,1
1420,21983,8408,1,0,1
1420,23825,8409,1,0,1
1420,8914,8410,1,0,1
1421,5073,8411,0,1,1
1421,15553,8412,1,0,1
1421,7174,8413,1,0,1
1421,18217,8414,1,0,1
1421,23173,8415,1,0,1
1421,18168,8416,1,0,1
1421,26721,8417,1,0,1
1421,14005,8418,1,0,1
1421,7099,8419,1,0,1
1421,17710,8420,1,0,1
1421,1518,8421,1,0,1
1421,25007,8422,1,0,1
1421,20277,8423,1,0,1
1421,22128,8424,0,1,1
1421,2967,8425,0,1,1
1421,8921,8426,1,0,1
1421,22126,8427,1,0,1
1421,10872,8428,0,1,1
1421,23636,8429,1,0,1
1421,17877,8430,0,1,1
1421,618,8431,0,1,1
1421,5512,8432,1,0,1
1421,21171,8433,1,0,1
1421,8987,8434,1,0,1
1421,9982,8435,1,0,1
1421,26344,8436,0,1,1
1421,18144,8437,1,0,1
1421,27925,8438,1,0,1
1421,27012,8439,1,0,1
1421,6560,8440,1,0,1
1422,11805,8441,1,0,1
1422,21391,8442,0,1,1
1422,8614,8443,1,0,1
1422,25963,8444,0,1,1
1422,3304,8445,1,0,1
1422,7517,8446,1,0,1
1422,9376,8447,1,0,1
1422,1404,8448,1,0,1
1422,21484,8449,1,0,1
1422,11858,8450,1,0,1
1422,10553,8451,1,0,1
1422,2448,8452,0,1,1
1422,5931,8453,1,0,1
1423,8005,8454,1,0,1
1423,12874,8455,0,1,1
1423,10638,8456,0,1,1
1423,433,8457,1,0,1
1423,10128,8458,1,0,1
1423,14094,8459,0,1,1
1424,16952,8460,1,0,1
1424,23937,8461,1,0,1
1424,22995,8462,1,0,1
1424,27507,8463,1,0,1
1424,4358,8464,1,0,1
1424,10743,8465,0,1,1
1424,26804,8466,0,1,1
1424,24561,8467,1,0,1
1424,26510,8468,1,0,1
1424,20476,8469,0,1,1
1424,12280,8470,1,0,1
1424,6706,8471,1,0,1
1424,11889,8472,1,0,1
1424,5554,8473,1,0,1
1424,24589,8474,0,1,1
1424,9822,8475,1,0,1
1424,16206,8476,1,0,1
1424,691,8477,1,0,1
1424,12543,8478,1,0,1
1424,18868,8479,1,0,1
1424,7415,8480,0,1,1
1425,16305,8481,1,0,1
